"rt","response","stimulus","participant_response","agent_decision_1","agent_decision_2","beads_shown","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","button_pressed","color"
"416","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.5.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/11.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/12.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/50.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/70.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/50.png","img/agent_choices_piechart/70.png","img/bead_samples/0.5.png","html-slider-response","4165","263393","0.0-4165.0","R_1hRJvs7Y7RvMc3s","",""
"377","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.1.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/12.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/13.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/20.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/20.png","img/agent_choices_piechart/75.png","img/bead_samples/0.1.png","html-slider-response","4227","264910","0.0-4227.0","R_1hRJvs7Y7RvMc3s","",""
"501","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.1.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/13.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/14.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/75.png","img/agent_choices_piechart/75.png","img/bead_samples/0.1.png","html-slider-response","4289","266559","0.0-4289.0","R_1hRJvs7Y7RvMc3s","",""
"240","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.4.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/14.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/15.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/45.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/65.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/45.png","img/agent_choices_piechart/65.png","img/bead_samples/0.4.png","html-slider-response","4351","267954","0.0-4351.0","R_1hRJvs7Y7RvMc3s","",""
"324","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.5.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/15.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/16.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/20.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/30.png","img/agent_choices_piechart/20.png","img/bead_samples/0.5.png","html-slider-response","4413","269428","0.0-4413.0","R_1hRJvs7Y7RvMc3s","",""
"288","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.8.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/16.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/17.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/20.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/60.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/20.png","img/agent_choices_piechart/60.png","img/bead_samples/0.8.png","html-slider-response","4475","270872","0.0-4475.0","R_1hRJvs7Y7RvMc3s","",""
"365","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.4.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/17.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/18.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/10.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/80.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/10.png","img/agent_choices_piechart/80.png","img/bead_samples/0.4.png","html-slider-response","4537","272381","0.0-4537.0","R_1hRJvs7Y7RvMc3s","",""
"426","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.3.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/18.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/19.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/75.png","img/agent_choices_piechart/75.png","img/bead_samples/0.3.png","html-slider-response","4599","273954","0.0-4599.0","R_1hRJvs7Y7RvMc3s","",""
"299","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.1.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/19.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/20.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/40.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/40.png","img/agent_choices_piechart/75.png","img/bead_samples/0.1.png","html-slider-response","4661","275406","0.0-4661.0","R_1hRJvs7Y7RvMc3s","",""
"280","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.1.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/1.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/2.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/25.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/65.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/25.png","img/agent_choices_piechart/65.png","img/bead_samples/0.1.png","html-slider-response","4723","276816","0.0-4723.0","R_1hRJvs7Y7RvMc3s","",""
"123","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.4.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/2.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/3.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/65.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/85.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/65.png","img/agent_choices_piechart/85.png","img/bead_samples/0.4.png","html-slider-response","4785","278091","0.0-4785.0","R_1hRJvs7Y7RvMc3s","",""
"1871","","

            <img src=""img/red_jar_piechart.png"" alt = ""6-4"" style=""left:46%; top:40% ;width:3%; position:absolute"">
            <img src=""img/green_jar_piechart.png"" alt=""4-6"" style=""left:51%; top:40% ;width:3%; position:absolute"">

            ","true","","","","html-button-response","4786","279967","0.0-4786.0","R_1hRJvs7Y7RvMc3s","1","green"
"445","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.3.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/3.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/4.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/60.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/75.png","img/agent_choices_piechart/60.png","img/bead_samples/0.3.png","html-slider-response","4848","281561","0.0-4848.0","R_1hRJvs7Y7RvMc3s","",""
"342","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.7.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/4.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/5.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/20.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/55.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/20.png","img/agent_choices_piechart/55.png","img/bead_samples/0.7.png","html-slider-response","4910","283048","0.0-4910.0","R_1hRJvs7Y7RvMc3s","",""
"204","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.3.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/5.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/6.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/55.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/25.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/55.png","img/agent_choices_piechart/25.png","img/bead_samples/0.3.png","html-slider-response","4972","284408","0.0-4972.0","R_1hRJvs7Y7RvMc3s","",""
"239","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.3.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/6.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/7.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/65.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/35.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/65.png","img/agent_choices_piechart/35.png","img/bead_samples/0.3.png","html-slider-response","5034","285803","0.0-5034.0","R_1hRJvs7Y7RvMc3s","",""
"430","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.8.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/7.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/8.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/60.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/30.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/60.png","img/agent_choices_piechart/30.png","img/bead_samples/0.8.png","html-slider-response","5096","287383","0.0-5096.0","R_1hRJvs7Y7RvMc3s","",""
"529","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.5.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/8.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/9.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/75.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/35.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/75.png","img/agent_choices_piechart/35.png","img/bead_samples/0.5.png","html-slider-response","5158","289069","0.0-5158.0","R_1hRJvs7Y7RvMc3s","",""
"203","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/0.9.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:300px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:53%;
            height: 600px;
            margin-top:-430px;
            margin-left:-290px""/>

            <img src=""img/faces/9.png""
            style=""position:absolute;
             top:10%;
             left:85%;
             height:200px;
             width:auto;""/>

            <img src=""img/faces/10.png""
            style=""position:absolute;
             top:50%;
             left:85%;
             height:200px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/65.png""
            style=""position:absolute;
             top:27%;
             left:70%;
             height:30px;
             width:auto;""/>

             <img src=""img/agent_choices_piechart/35.png""
            style=""position:absolute;
             top:67%;
             left:70%;
             height:30px;
             width:auto;""/>
            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 50px;"">
            <p style=""top:40%;right:0%; position:relative;"">Choose your confidence for the jar which the beads are drawn from:</p>
            <div style=""width:10px; float: left;"">
            <p><img src=""img/red_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            <div style=""width: 25px; float: right;"">
            <p><img src=""img/green_jar_piechart.png"" style=""width:30px; top:43px""/></p>
            </div>
            </div>

            ","true","img/agent_choices_piechart/65.png","img/agent_choices_piechart/35.png","img/bead_samples/0.9.png","html-slider-response","5220","290429","0.0-5220.0","R_1hRJvs7Y7RvMc3s","",""
