"rt","response","stimulus","participant_response","agent_decision","beads_shown","trial_type","trial_index","time_elapsed","internal_node_id","subject_id"
"5054","50","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/4red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/6.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/45.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/45.png","img/bead_samples/4red.png","html-slider-response","6902","666694","0.0-6902.0","NAC04"
"5853","44","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/4red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/7.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/20.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/20.png","img/bead_samples/4red.png","html-slider-response","7171","683821","0.0-7171.0","NAC04"
"3202","67","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/1red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/8.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/40.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/40.png","img/bead_samples/1red.png","html-slider-response","7440","698460","0.0-7440.0","NAC04"
"4326","81","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/1red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/9.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/70.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/70.png","img/bead_samples/1red.png","html-slider-response","7709","714666","0.0-7709.0","NAC04"
"4160","87","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/2red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/10.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/90.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/90.png","img/bead_samples/2red.png","html-slider-response","7978","730936","0.0-7978.0","NAC04"
"4420","2","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/7red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/11.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/5.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/5.png","img/bead_samples/7red.png","html-slider-response","8247","747161","0.0-8247.0","NAC04"
"3759","44","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/6red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/12.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/50.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/50.png","img/bead_samples/6red.png","html-slider-response","8516","763674","0.0-8516.0","NAC04"
"4395","4","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/7red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/13.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/5.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/5.png","img/bead_samples/7red.png","html-slider-response","8785","780074","0.0-8785.0","NAC04"
"3439","75","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/3red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/14.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/80.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/80.png","img/bead_samples/3red.png","html-slider-response","9054","794181","0.0-9054.0","NAC04"
"6749","72","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/2red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/15.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/55.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/55.png","img/bead_samples/2red.png","html-slider-response","9323","809381","0.0-9323.0","NAC04"
"3363","22","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/6red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/16.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/10.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/10.png","img/bead_samples/6red.png","html-slider-response","9592","821174","0.0-9592.0","NAC04"
"6632","6","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/7red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/17.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/10.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/10.png","img/bead_samples/7red.png","html-slider-response","9861","836264","0.0-9861.0","NAC04"
"16754","79","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/3red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/18.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/90.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/90.png","img/bead_samples/3red.png","html-slider-response","10130","861447","0.0-10130.0","NAC04"
"4297","34","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/5red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/19.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/25.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/25.png","img/bead_samples/5red.png","html-slider-response","10399","874115","0.0-10399.0","NAC04"
"6293","88","

            <div style=""z-index: -1"">

            <img src=""img/bead_samples/2red.png""
             style=""position:absolute;
             top:55%;
             left:25%;
             transform: translate(-50%, -50%);
             height:400px;
             width:auto;
             ""/>

            <img src='img/jar_covered_opened.png'
            style=""position:absolute;
            z-index: -1;
            top:50%;
            left:50%;
            margin-top:-480px;
            margin-left:-300px;""/>

            <div style=""position:absolute;
             top:30%;
             left:70%;
             height: 300px;"">
            <img src=""img/faces/20.png""
             style=""position: relative;
             height:200px;
             width:auto""/>

            <img src=""img/agent_choices/85.png""
             style=""position: relative;
             top: 80px;
             left: -105px;
             transform: translate(-50%, -50%);""/>
             </div>

            </div>

            <div style=""width:200px;
            margin-bottom: 40px;
            margin-top: 20px;"">
            <p>Choose your confidence for the colour of the next bead:</p>
            <div style=""width:50px; float: left;"">
            <p><img src=""img/red_bead.png""/></p>
            </div>
            <div style=""width:50px; float: right;"">
            <p><img src=""img/green_bead.png""/></p>
            </div>
            </div>

            ","true","img/agent_choices/85.png","img/bead_samples/2red.png","html-slider-response","10668","888774","0.0-10668.0","NAC04"
